time,temp_ref,rhum_ref,prcp_ref,wdir_ref,wspd_ref,pres_ref
2022-10-03 16:00:00,26.0,89.0,0.0,280.0,3.6,1014.0
2022-10-03 17:00:00,26.0,94.0,0.0,310.0,9.4,1011.0
2022-10-03 18:00:00,26.0,89.0,0.0,310.0,5.4,1014.0
2022-10-03 19:00:00,26.0,89.0,0.2,330.0,5.4,1013.0
2022-10-03 20:00:00,25.0,94.0,0.5,330.0,3.6,1013.0
2022-10-03 21:00:00,25.0,94.0,0.6,310.0,3.6,1013.0
2022-10-03 22:00:00,25.0,94.0,0.0,320.0,3.6,1013.0
2022-10-03 23:00:00,25.0,94.0,0.0,280.0,5.4,1014.0
2022-10-04 00:00:00,26.0,89.0,0.0,320.0,5.4,1014.0
2022-10-04 01:00:00,27.0,84.0,0.8,320.0,5.4,1015.0
2022-10-04 02:00:00,29.0,74.0,0.5,331.0,3.6,1016.0
2022-10-04 03:00:00,30.0,70.0,0.0,324.0,3.6,1016.0
2022-10-04 04:00:00,30.0,70.0,0.1,290.0,7.6,1015.0
2022-10-04 05:00:00,31.0,66.0,0.0,300.0,11.2,1014.0
2022-10-04 06:00:00,31.0,66.0,0.0,256.0,7.6,1013.0
2022-10-04 07:00:00,32.0,63.0,1.0,236.0,3.6,1012.0
2022-10-04 08:00:00,33.0,59.0,0.3,199.0,3.6,1011.0
2022-10-04 09:00:00,31.0,66.0,0.0,10.0,7.6,1011.0
2022-10-04 10:00:00,26.0,89.0,0.0,260.0,11.2,1012.0
2022-10-04 11:00:00,26.0,89.0,0.0,149.0,9.4,1012.0
2022-10-04 12:00:00,26.0,89.0,0.0,150.0,5.4,1013.0
2022-10-04 13:00:00,26.0,84.0,0.0,250.0,5.4,1014.0
2022-10-04 14:00:00,25.0,94.0,0.0,320.0,5.4,1014.0
2022-10-04 15:00:00,26.0,84.0,0.0,320.0,7.6,1014.0
2022-10-04 16:00:00,25.0,89.0,0.0,320.0,5.4,1014.0
2022-10-04 17:00:00,25.0,94.0,0.0,310.0,5.4,1014.0
2022-10-04 18:00:00,25.0,94.0,0.0,330.0,3.6,1013.0
2022-10-04 19:00:00,25.0,94.0,0.3,20.0,5.4,1013.0
2022-10-04 20:00:00,25.0,94.0,0.7,0.0,0.0,1013.0
2022-10-04 21:00:00,25.0,94.0,1.3,298.0,3.6,1013.0
2022-10-04 22:00:00,25.0,94.0,0.1,0.0,0.0,1013.0
2022-10-04 23:00:00,24.0,100.0,0.0,80.0,5.4,1014.0
2022-10-05 00:00:00,25.0,94.0,0.0,336.0,3.6,1015.0
2022-10-05 01:00:00,27.0,89.0,0.0,330.0,3.6,1016.0
2022-10-05 02:00:00,28.0,84.0,0.1,330.0,7.6,1015.0
2022-10-05 03:00:00,30.0,70.0,0.1,306.0,3.6,1015.0
2022-10-05 04:00:00,31.0,66.0,0.0,275.0,3.6,1015.0
2022-10-05 05:00:00,32.0,63.0,0.0,238.0,3.6,1014.0
2022-10-05 06:00:00,33.0,52.0,0.0,140.0,5.4,1013.0
2022-10-05 07:00:00,33.0,52.0,0.0,202.0,5.4,1012.0
2022-10-05 08:00:00,33.0,52.0,0.0,90.0,9.4,1011.0
2022-10-05 09:00:00,33.0,56.0,0.0,100.0,5.4,1010.0
2022-10-05 10:00:00,31.0,62.0,0.1,90.0,11.2,1010.0
2022-10-05 11:00:00,30.0,70.0,0.0,140.0,18.4,1011.0
2022-10-05 12:00:00,29.0,74.0,0.0,150.0,11.2,1011.0
2022-10-05 13:00:00,29.0,70.0,0.0,160.0,13.0,1013.0
2022-10-05 14:00:00,28.0,74.0,0.0,160.0,11.2,1013.0
2022-10-05 15:00:00,28.0,79.0,0.0,150.0,9.4,1014.0
2022-10-05 16:00:00,27.0,84.0,0.0,44.0,3.6,1014.0
2022-10-05 17:00:00,26.0,89.0,0.0,20.0,5.4,1014.0
2022-10-05 18:00:00,26.0,89.0,0.0,164.0,3.6,1014.0
2022-10-05 19:00:00,25.0,94.0,0.0,30.0,5.4,1013.0
2022-10-05 20:00:00,25.0,94.0,0.0,30.0,3.6,1013.0
2022-10-05 21:00:00,25.0,94.0,0.0,340.0,1.8,1013.0
2022-10-05 22:00:00,25.0,89.0,0.0,10.0,3.6,1013.0
2022-10-05 23:00:00,24.0,94.0,0.0,7.0,1.8,1014.0
2022-10-06 00:00:00,25.0,94.0,0.0,2.0,3.6,1014.0
2022-10-06 01:00:00,28.0,79.0,0.2,60.0,5.4,1015.0
2022-10-06 02:00:00,29.0,74.0,0.0,40.0,11.2,1016.0
2022-10-06 03:00:00,29.0,70.0,0.0,60.0,13.0,1016.0
2022-10-06 04:00:00,30.0,66.0,0.0,10.0,11.2,1015.0
2022-10-06 05:00:00,32.0,63.0,0.0,40.0,9.4,1014.0
2022-10-06 06:00:00,33.0,59.0,0.3,200.0,7.6,1013.0
2022-10-06 07:00:00,28.0,74.0,1.1,140.0,29.5,1012.0
2022-10-06 08:00:00,26.0,84.0,0.0,160.0,20.5,1012.0
2022-10-06 09:00:00,26.0,89.0,0.0,210.0,7.6,1012.0
2022-10-06 10:00:00,26.0,89.0,0.2,125.0,3.6,1012.0
2022-10-06 11:00:00,26.0,89.0,0.0,0.0,0.0,1012.0
2022-10-06 12:00:00,26.0,89.0,0.0,340.0,5.4,1012.0
2022-10-06 13:00:00,26.0,89.0,0.0,116.0,1.8,1013.0
2022-10-06 14:00:00,26.0,89.0,0.0,70.0,5.4,1014.0
2022-10-06 15:00:00,26.0,84.0,0.0,0.0,0.0,1015.0
2022-10-06 16:00:00,26.0,89.0,0.0,21.0,3.6,1015.0
2022-10-06 17:00:00,25.0,94.0,0.0,320.0,5.4,1015.0
2022-10-06 18:00:00,25.0,89.0,0.0,330.0,5.4,1014.0
2022-10-06 19:00:00,25.0,89.0,0.0,310.0,5.4,1014.0
2022-10-06 20:00:00,24.0,94.0,0.2,40.0,3.6,1014.0
2022-10-06 21:00:00,24.0,94.0,0.0,0.0,0.0,1014.0
2022-10-06 22:00:00,24.0,94.0,0.0,0.0,0.0,1014.0
2022-10-06 23:00:00,24.0,94.0,0.2,0.0,0.0,1014.0
2022-10-07 00:00:00,25.0,94.0,0.1,0.0,0.0,1015.0
2022-10-07 01:00:00,27.0,84.0,0.0,353.0,3.6,1016.0
2022-10-07 02:00:00,28.0,79.0,0.0,90.0,7.6,1016.0
2022-10-07 03:00:00,29.0,74.0,0.0,100.0,11.2,1016.0
2022-10-07 04:00:00,30.0,70.0,0.0,130.0,9.4,1016.0
2022-10-07 05:00:00,29.0,74.0,0.4,140.0,11.2,1014.0
2022-10-07 06:00:00,28.0,79.0,1.7,120.0,7.6,1013.0
2022-10-07 07:00:00,25.0,94.0,1.2,130.0,7.6,1013.0
2022-10-07 08:00:00,27.0,84.0,0.1,50.0,5.4,1012.0
2022-10-07 09:00:00,30.0,70.0,0.1,80.0,9.4,1012.0
2022-10-07 10:00:00,28.0,74.0,0.2,60.0,7.6,1012.0
2022-10-07 11:00:00,27.0,84.0,0.0,110.0,3.6,1012.0
2022-10-07 12:00:00,27.0,84.0,0.5,88.0,3.6,1012.0
2022-10-07 13:00:00,26.0,89.0,0.0,80.0,5.4,1013.0
2022-10-07 14:00:00,26.0,89.0,0.0,60.0,5.4,1014.0
2022-10-07 15:00:00,26.0,84.0,0.2,80.0,7.6,1015.0
2022-10-07 16:00:00,26.0,89.0,0.3,40.0,7.6,1015.0
2022-10-07 17:00:00,26.0,89.0,1.3,355.0,3.6,1015.0
2022-10-07 18:00:00,25.0,94.0,1.4,350.0,3.6,1015.0
2022-10-07 19:00:00,25.0,94.0,1.4,329.0,3.6,1014.0
2022-10-07 20:00:00,25.0,94.0,1.3,30.0,5.4,1014.0
2022-10-07 21:00:00,25.0,94.0,0.1,354.0,3.6,1014.0
2022-10-07 22:00:00,25.0,89.0,0.0,50.0,9.4,1014.0
2022-10-07 23:00:00,24.0,94.0,0.0,20.0,9.4,1014.0
2022-10-08 00:00:00,25.0,89.0,3.6,30.0,11.2,1015.0
2022-10-08 01:00:00,27.0,74.0,0.3,20.0,16.6,1016.0
2022-10-08 02:00:00,28.0,74.0,0.0,40.0,14.8,1016.0
2022-10-08 03:00:00,28.0,70.0,1.4,40.0,14.8,1016.0
2022-10-08 04:00:00,28.0,70.0,0.4,60.0,18.4,1016.0
2022-10-08 05:00:00,29.0,66.0,0.0,50.0,11.2,1015.0
2022-10-08 06:00:00,30.0,66.0,0.7,80.0,14.8,1014.0
2022-10-08 07:00:00,28.0,74.0,0.0,130.0,16.6,1013.0
2022-10-08 08:00:00,28.0,74.0,0.2,120.0,16.6,1013.0
2022-10-08 09:00:00,29.0,70.0,0.0,100.0,14.8,1012.0
2022-10-08 10:00:00,28.0,74.0,0.0,90.0,13.0,1012.0
2022-10-08 11:00:00,27.0,79.0,0.0,140.0,9.4,1013.0
2022-10-08 12:00:00,27.0,79.0,0.0,141.0,3.6,1013.0
2022-10-08 13:00:00,27.0,79.0,0.0,140.0,7.6,1014.0
2022-10-08 14:00:00,26.0,84.0,0.0,359.0,3.6,1015.0
2022-10-08 15:00:00,26.0,84.0,0.0,90.0,5.4,1015.0
2022-10-08 16:00:00,26.0,89.0,0.0,80.0,5.4,1016.0
2022-10-08 17:00:00,26.0,89.0,0.2,330.0,5.4,1016.0
2022-10-08 18:00:00,26.0,89.0,1.9,346.0,3.6,1015.0
2022-10-08 19:00:00,26.0,89.0,7.3,27.0,3.6,1015.0
2022-10-08 20:00:00,25.0,89.0,11.1,310.0,5.4,1014.0
2022-10-08 21:00:00,26.0,84.0,6.8,40.0,3.6,1015.0
2022-10-08 22:00:00,25.0,89.0,3.3,10.0,5.4,1015.0
2022-10-08 23:00:00,25.0,89.0,1.8,10.0,7.6,1016.0
2022-10-09 00:00:00,25.0,89.0,2.5,20.0,7.6,1016.0
2022-10-09 01:00:00,26.0,84.0,2.0,30.0,11.2,1017.0
2022-10-09 02:00:00,26.0,79.0,2.7,40.0,13.0,1018.0
2022-10-09 03:00:00,25.0,89.0,2.3,40.0,13.0,1018.0
2022-10-09 04:00:00,27.0,79.0,3.8,50.0,20.5,1018.0
2022-10-09 05:00:00,27.0,74.0,3.2,60.0,20.5,1017.0
2022-10-09 06:00:00,27.0,70.0,0.4,50.0,20.5,1017.0
2022-10-09 07:00:00,27.0,70.0,0.0,40.0,24.1,1016.0
2022-10-09 08:00:00,26.0,74.0,0.0,40.0,24.1,1016.0
2022-10-09 09:00:00,26.0,65.0,0.0,13.0,22.3,1016.0
2022-10-09 10:00:00,24.0,69.0,0.0,30.0,27.7,1016.0
2022-10-09 11:00:00,24.0,65.0,0.0,40.0,27.7,1017.0
2022-10-09 12:00:00,24.0,61.0,0.0,20.0,22.3,1019.0
2022-10-09 13:00:00,24.0,61.0,0.0,20.0,22.3,1020.0
2022-10-09 14:00:00,24.0,61.0,0.3,360.0,20.5,1021.0
2022-10-09 15:00:00,23.0,65.0,0.6,10.0,16.6,1022.0
2022-10-09 16:00:00,23.0,65.0,0.0,360.0,16.6,1022.0
2022-10-09 17:00:00,23.0,61.0,0.0,360.0,18.4,1022.0
2022-10-09 18:00:00,23.0,65.0,0.0,10.0,18.4,1022.0
2022-10-09 19:00:00,23.0,61.0,0.0,10.0,13.0,1021.0
2022-10-09 20:00:00,23.0,61.0,0.0,10.0,14.8,1021.0
2022-10-09 21:00:00,23.0,65.0,0.0,360.0,11.2,1021.0
2022-10-09 22:00:00,23.0,61.0,0.0,20.0,13.0,1021.0
2022-10-09 23:00:00,23.0,61.0,0.0,10.0,14.8,1022.0
2022-10-10 00:00:00,23.0,53.0,0.0,20.0,14.8,1022.0
2022-10-10 01:00:00,23.0,57.0,0.0,10.0,13.0,1023.0
2022-10-10 02:00:00,23.0,57.0,0.0,20.0,7.6,1024.0
2022-10-10 03:00:00,24.0,54.0,0.0,20.0,11.2,1023.0
2022-10-10 04:00:00,24.0,50.0,0.0,20.0,14.8,1022.0
2022-10-10 05:00:00,25.0,50.0,0.0,350.0,16.6,1021.0
2022-10-10 06:00:00,26.0,48.0,0.0,313.0,14.8,1020.0
2022-10-10 07:00:00,27.0,45.0,0.0,340.0,13.0,1019.0
2022-10-10 08:00:00,27.0,45.0,0.0,350.0,16.6,1018.0
2022-10-10 09:00:00,27.0,48.0,0.0,10.0,14.8,1017.0
2022-10-10 10:00:00,26.0,51.0,0.0,20.0,11.2,1017.0
2022-10-10 11:00:00,25.0,54.0,0.0,2.0,3.6,1017.0
2022-10-10 12:00:00,23.0,65.0,0.0,50.0,5.4,1018.0
2022-10-10 13:00:00,22.0,73.0,0.0,70.0,7.6,1019.0
2022-10-10 14:00:00,22.0,73.0,0.0,50.0,7.6,1020.0
2022-10-10 15:00:00,22.0,73.0,0.0,12.0,5.4,1020.0
2022-10-10 16:00:00,22.0,73.0,0.0,60.0,5.4,1020.0
2022-10-10 17:00:00,21.0,73.0,0.0,60.0,5.4,1020.0
2022-10-10 18:00:00,21.0,78.0,0.0,50.0,5.4,1020.0
2022-10-10 19:00:00,20.0,78.0,0.0,341.0,3.6,1019.0
2022-10-10 20:00:00,19.0,83.0,0.0,360.0,5.4,1019.0
2022-10-10 21:00:00,19.0,83.0,0.0,360.0,3.6,1019.0
2022-10-10 22:00:00,19.0,78.0,0.0,52.0,3.6,1019.0
2022-10-10 23:00:00,19.0,73.0,0.0,350.0,3.6,1019.0
2022-10-11 00:00:00,20.0,78.0,0.0,0.0,0.0,1019.0
2022-10-11 01:00:00,23.0,50.0,0.0,360.0,9.4,1020.0
2022-10-11 02:00:00,25.0,41.0,0.0,30.0,16.6,1020.0
2022-10-11 03:00:00,26.0,42.0,0.0,30.0,13.0,1019.0
2022-10-11 04:00:00,27.0,39.0,0.0,20.0,9.4,1019.0
2022-10-11 05:00:00,28.0,40.0,0.0,10.0,14.8,1017.0
2022-10-11 06:00:00,28.0,42.0,0.0,20.0,7.6,1016.0
2022-10-11 07:00:00,28.0,40.0,0.0,282.0,5.4,1015.0
2022-10-11 08:00:00,29.0,40.0,0.0,280.0,7.6,1015.0
2022-10-11 09:00:00,28.0,45.0,0.0,300.0,7.6,1014.0
2022-10-11 10:00:00,27.0,48.0,0.0,165.0,3.6,1014.0
2022-10-11 11:00:00,26.0,54.0,0.0,138.0,5.4,1015.0
2022-10-11 12:00:00,25.0,61.0,0.0,131.0,1.8,1015.0
2022-10-11 13:00:00,24.0,69.0,0.0,118.0,3.6,1016.0
2022-10-11 14:00:00,23.0,74.0,0.0,0.0,0.0,1017.0
2022-10-11 15:00:00,23.0,78.0,0.0,50.0,5.4,1017.0
2022-10-11 16:00:00,22.0,78.0,0.0,70.0,9.4,1017.0
2022-10-11 17:00:00,21.0,78.0,0.0,70.0,7.6,1017.0
2022-10-11 18:00:00,21.0,78.0,0.0,70.0,7.6,1017.0
2022-10-11 19:00:00,22.0,73.0,0.0,60.0,9.4,1016.0
2022-10-11 20:00:00,22.0,73.0,0.0,50.0,7.6,1016.0
2022-10-11 21:00:00,22.0,73.0,0.0,40.0,3.6,1016.0
2022-10-11 22:00:00,22.0,73.0,0.0,70.0,7.6,1016.0
2022-10-11 23:00:00,21.0,78.0,0.0,80.0,5.4,1016.0
2022-10-12 00:00:00,22.0,78.0,0.0,60.0,7.6,1017.0
2022-10-12 01:00:00,24.0,74.0,0.0,40.0,13.0,1018.0
2022-10-12 02:00:00,25.0,57.0,0.0,10.0,9.4,1018.0
2022-10-12 03:00:00,26.0,54.0,0.0,40.0,11.2,1018.0
2022-10-12 04:00:00,28.0,35.0,0.0,60.0,11.2,1017.0
2022-10-12 05:00:00,29.0,33.0,0.0,30.0,11.2,1016.0
2022-10-12 06:00:00,29.0,37.0,0.0,20.0,9.4,1015.0
2022-10-12 07:00:00,30.0,35.0,0.0,20.0,9.4,1013.0
2022-10-12 08:00:00,29.0,40.0,0.0,360.0,5.4,1013.0
2022-10-12 09:00:00,29.0,40.0,0.0,173.0,5.4,1013.0
2022-10-12 10:00:00,28.0,42.0,0.0,50.0,7.6,1013.0
2022-10-12 11:00:00,27.0,48.0,0.0,340.0,3.6,1014.0
2022-10-12 12:00:00,25.0,57.0,0.0,113.0,3.6,1014.0
2022-10-12 13:00:00,25.0,57.0,0.0,30.0,5.4,1015.0
2022-10-12 14:00:00,24.0,57.0,0.0,90.0,13.0,1016.0
2022-10-12 15:00:00,24.0,57.0,0.0,130.0,11.2,1016.0
2022-10-12 16:00:00,24.0,57.0,0.0,150.0,7.6,1016.0
2022-10-12 17:00:00,24.0,57.0,0.0,160.0,5.4,1016.0
2022-10-12 18:00:00,23.0,74.0,0.0,133.0,3.6,1016.0
2022-10-12 19:00:00,23.0,74.0,0.0,30.0,5.4,1015.0
2022-10-12 20:00:00,23.0,69.0,0.0,350.0,3.6,1015.0
2022-10-12 21:00:00,22.0,78.0,0.0,360.0,3.6,1015.0
2022-10-12 22:00:00,22.0,73.0,0.0,30.0,5.4,1015.0
2022-10-12 23:00:00,22.0,73.0,0.0,340.0,5.4,1016.0
2022-10-13 00:00:00,22.0,73.0,0.0,340.0,7.6,1016.0
2022-10-13 01:00:00,24.0,61.0,0.0,341.0,1.8,1017.0
2022-10-13 02:00:00,25.0,54.0,0.0,345.0,3.6,1017.0
2022-10-13 03:00:00,26.0,48.0,0.0,349.0,9.4,1017.0
2022-10-13 04:00:00,27.0,42.0,0.0,360.0,9.4,1017.0
2022-10-13 05:00:00,29.0,40.0,0.0,50.0,11.2,1015.0
2022-10-13 06:00:00,30.0,35.0,0.0,50.0,14.8,1015.0
2022-10-13 07:00:00,29.0,37.0,0.0,80.0,9.4,1014.0
2022-10-13 08:00:00,30.0,31.0,0.0,50.0,7.6,1013.0
2022-10-13 09:00:00,29.0,33.0,0.0,60.0,5.4,1012.0
2022-10-13 10:00:00,29.0,33.0,0.0,50.0,5.4,1012.0
2022-10-13 11:00:00,27.0,42.0,0.0,0.0,0.0,1012.0
2022-10-13 12:00:00,25.0,57.0,0.0,310.0,5.4,1012.0
2022-10-13 13:00:00,24.0,61.0,0.0,320.0,5.4,1013.0
2022-10-13 14:00:00,23.0,65.0,0.0,14.0,1.8,1014.0
2022-10-13 15:00:00,23.0,69.0,0.0,354.0,3.6,1014.0
2022-10-13 16:00:00,22.0,73.0,0.0,80.0,3.6,1014.0
2022-10-13 17:00:00,22.0,69.0,0.0,330.0,7.6,1013.0
2022-10-13 18:00:00,22.0,69.0,0.0,260.0,5.4,1013.0
2022-10-13 19:00:00,21.0,73.0,0.0,307.0,7.6,1013.0
2022-10-13 20:00:00,20.0,83.0,0.0,330.0,7.6,1013.0
2022-10-13 21:00:00,19.0,83.0,0.0,334.0,3.6,1013.0
2022-10-13 22:00:00,19.0,83.0,0.0,359.0,4.0,1014.0
2022-10-13 23:00:00,19.0,88.0,0.0,330.0,4.0,1014.0
2022-10-14 00:00:00,20.0,83.0,0.0,330.0,4.0,1015.0
2022-10-14 01:00:00,22.0,83.0,0.0,320.0,7.0,1015.0
2022-10-14 02:00:00,25.0,65.0,0.0,342.0,3.6,1016.0
2022-10-14 03:00:00,28.0,40.0,0.0,360.0,14.8,1015.0
2022-10-14 04:00:00,29.0,33.0,0.0,20.0,16.6,1015.0
2022-10-14 05:00:00,30.0,33.0,0.0,360.0,18.4,1013.0
2022-10-14 06:00:00,31.0,31.0,0.0,30.0,14.8,1012.0
2022-10-14 07:00:00,31.0,33.0,0.0,340.0,11.2,1011.0
2022-10-14 08:00:00,31.0,33.0,0.0,337.0,5.4,1011.0
2022-10-14 09:00:00,30.0,38.0,0.0,320.0,5.4,1011.0
2022-10-14 10:00:00,29.0,40.0,0.0,330.0,5.4,1011.0
2022-10-14 11:00:00,27.0,51.0,0.0,255.0,3.6,1011.0
2022-10-14 12:00:00,24.0,69.0,0.0,340.0,7.6,1011.0
2022-10-14 13:00:00,24.0,61.0,0.0,330.0,7.6,1011.0
2022-10-14 14:00:00,23.0,65.0,0.0,337.0,3.6,1012.0
2022-10-14 15:00:00,23.0,65.0,0.0,337.0,3.6,1012.0
2022-10-14 16:00:00,23.0,69.0,0.0,43.0,4.0,1013.0
2022-10-14 17:00:00,22.0,73.0,0.0,301.0,1.8,1013.0
2022-10-14 18:00:00,22.0,73.0,0.0,290.0,7.6,1013.0
2022-10-14 19:00:00,22.0,78.0,0.0,320.0,9.4,1012.0
2022-10-14 20:00:00,21.0,73.0,0.0,330.0,7.6,1012.0
2022-10-14 21:00:00,21.0,78.0,0.0,320.0,3.6,1012.0
2022-10-14 22:00:00,21.0,83.0,0.0,12.0,1.8,1013.0
2022-10-14 23:00:00,21.0,88.0,0.0,330.0,9.4,1013.0
2022-10-15 00:00:00,24.0,57.0,0.0,290.0,7.6,1014.0
2022-10-15 01:00:00,26.0,42.0,0.0,10.0,9.4,1015.0
2022-10-15 02:00:00,27.0,39.0,0.0,10.0,13.0,1016.0
2022-10-15 03:00:00,29.0,31.0,0.0,20.0,14.8,1016.0
2022-10-15 04:00:00,30.0,31.0,0.0,10.0,18.4,1015.0
2022-10-15 05:00:00,30.0,31.0,0.0,360.0,14.8,1014.0
2022-10-15 06:00:00,31.0,31.0,0.0,330.0,16.6,1012.0
2022-10-15 07:00:00,31.0,31.0,0.0,330.0,9.4,1011.0
2022-10-15 08:00:00,31.0,31.0,0.0,320.0,11.2,1011.0
2022-10-15 09:00:00,31.0,31.0,0.0,340.0,13.0,1010.0
2022-10-15 10:00:00,30.0,35.0,0.0,275.0,7.6,1011.0
2022-10-15 11:00:00,28.0,42.0,0.0,271.0,3.6,1011.0
2022-10-15 12:00:00,25.0,57.0,0.0,131.0,3.6,1012.0
2022-10-15 13:00:00,25.0,61.0,0.0,20.0,5.4,1013.0
2022-10-15 14:00:00,24.0,61.0,0.0,339.0,1.8,1013.0
2022-10-15 15:00:00,23.0,69.0,0.0,338.0,5.4,1014.0
2022-10-15 16:00:00,22.0,69.0,0.0,319.0,3.6,1014.0
2022-10-15 17:00:00,21.0,73.0,0.0,299.0,1.8,1014.0
2022-10-15 18:00:00,21.0,78.0,0.0,10.0,1.8,1013.0
2022-10-15 19:00:00,21.0,78.0,0.0,310.0,9.4,1013.0
2022-10-15 20:00:00,20.0,78.0,0.0,310.0,5.4,1013.0
2022-10-15 21:00:00,20.0,78.0,0.0,330.0,5.4,1014.0
2022-10-15 22:00:00,20.0,78.0,0.0,6.0,1.8,1014.0
2022-10-15 23:00:00,19.0,83.0,0.0,290.0,7.6,1015.0
2022-10-16 00:00:00,20.0,83.0,0.0,310.0,5.4,1016.0
2022-10-16 01:00:00,23.0,74.0,0.0,300.0,9.4,1017.0
2022-10-16 02:00:00,27.0,58.0,0.0,342.0,3.6,1017.0
2022-10-16 03:00:00,30.0,40.0,0.0,360.0,20.5,1017.0
2022-10-16 04:00:00,31.0,38.0,0.0,340.0,16.6,1016.0
2022-10-16 05:00:00,32.0,36.0,0.0,350.0,18.4,1015.0
2022-10-16 06:00:00,31.0,38.0,0.0,340.0,13.0,1014.0
2022-10-16 07:00:00,32.0,36.0,0.0,350.0,13.0,1013.0
2022-10-16 08:00:00,32.0,36.0,0.0,330.0,13.0,1012.0
2022-10-16 09:00:00,31.0,38.0,0.0,310.0,13.0,1012.0
2022-10-16 10:00:00,30.0,43.0,0.0,310.0,9.4,1012.0
2022-10-16 11:00:00,28.0,51.0,0.0,310.0,11.2,1012.0
2022-10-16 12:00:00,26.0,61.0,0.0,310.0,9.4,1013.0
2022-10-16 13:00:00,26.0,61.0,0.0,310.0,9.4,1014.0
2022-10-16 14:00:00,25.0,65.0,0.0,258.0,5.4,1015.0
2022-10-16 15:00:00,24.0,65.0,0.0,256.0,5.4,1015.0
2022-10-16 16:00:00,25.0,61.0,0.0,244.0,9.4,1015.0
2022-10-16 17:00:00,26.0,51.0,0.0,297.0,13.0,1015.0
2022-10-16 18:00:00,26.0,48.0,0.0,360.0,14.8,1015.0
2022-10-16 19:00:00,27.0,42.0,0.0,10.0,16.6,1015.0
2022-10-16 20:00:00,26.0,45.0,0.0,360.0,14.8,1015.0
2022-10-16 21:00:00,26.0,42.0,0.0,10.0,14.8,1015.0
2022-10-16 22:00:00,26.0,42.0,0.0,10.0,15.0,1015.0
2022-10-16 23:00:00,25.0,44.0,0.0,340.0,15.0,1016.0
2022-10-17 00:00:00,25.0,44.0,0.0,320.0,17.0,1017.0
2022-10-17 01:00:00,27.0,39.0,0.0,330.0,15.0,1018.0
2022-10-17 02:00:00,28.0,37.0,0.0,340.0,20.0,1018.0
2022-10-17 03:00:00,29.0,35.0,0.0,350.0,20.0,1017.0
2022-10-17 04:00:00,30.0,33.0,0.0,360.0,20.5,1016.0
2022-10-17 05:00:00,30.0,35.0,0.0,350.0,20.5,1015.0
2022-10-17 06:00:00,31.0,36.0,0.0,350.0,14.8,1014.0
2022-10-17 07:00:00,31.0,36.0,0.0,340.0,16.6,1012.0
2022-10-17 08:00:00,32.0,34.0,0.0,330.0,14.8,1011.0
2022-10-17 09:00:00,31.0,36.0,0.0,330.0,13.0,1011.0
2022-10-17 10:00:00,29.0,43.0,0.0,300.0,9.4,1011.0
2022-10-17 11:00:00,28.0,45.0,0.0,300.0,9.4,1012.0
2022-10-17 12:00:00,26.0,58.0,0.0,330.0,7.6,1012.0
2022-10-17 13:00:00,25.0,57.0,0.0,269.0,5.4,1014.0
2022-10-17 14:00:00,25.0,57.0,0.0,267.0,3.6,1014.0
2022-10-17 15:00:00,24.0,61.0,0.0,320.0,9.4,1014.0
2022-10-17 16:00:00,24.0,57.0,0.0,320.0,9.4,1015.0
2022-10-17 17:00:00,24.0,57.0,0.0,330.0,9.4,1014.0
2022-10-17 18:00:00,24.0,54.0,0.0,320.0,11.2,1014.0
2022-10-17 19:00:00,23.0,61.0,0.0,310.0,9.4,1014.0
2022-10-17 20:00:00,24.0,50.0,0.0,330.0,9.4,1014.0
2022-10-17 21:00:00,25.0,41.0,0.0,350.0,14.8,1015.0
2022-10-17 22:00:00,25.0,44.0,0.0,340.0,17.0,1015.0
2022-10-17 23:00:00,25.0,41.0,0.0,350.0,13.0,1016.0
2022-10-18 00:00:00,25.0,41.0,0.0,340.0,15.0,1017.0
2022-10-18 01:00:00,26.0,42.0,0.0,340.0,18.4,1018.0
2022-10-18 02:00:00,27.0,34.0,0.0,350.0,20.5,1018.0
2022-10-18 03:00:00,28.0,35.0,0.0,360.0,18.4,1018.0
2022-10-18 04:00:00,28.0,32.0,0.0,350.0,20.5,1016.0
2022-10-18 05:00:00,29.0,33.0,0.0,330.0,18.4,1015.0
2022-10-18 06:00:00,29.0,35.0,0.0,315.0,11.2,1014.0
2022-10-18 07:00:00,30.0,33.0,0.0,320.0,16.6,1013.0
2022-10-18 08:00:00,30.0,33.0,0.0,330.0,18.4,1012.0
2022-10-18 09:00:00,30.0,31.0,0.0,350.0,13.0,1012.0
2022-10-18 10:00:00,29.0,35.0,0.0,330.0,7.6,1012.0
2022-10-18 11:00:00,25.0,50.0,0.0,40.0,5.4,1013.0
2022-10-18 12:00:00,25.0,54.0,0.0,354.0,7.6,1013.0
2022-10-18 13:00:00,25.0,47.0,0.0,50.0,7.6,1015.0
2022-10-18 14:00:00,24.0,50.0,0.0,50.0,9.4,1015.0
2022-10-18 15:00:00,24.0,47.0,0.0,343.0,5.4,1016.0
2022-10-18 16:00:00,23.0,53.0,0.0,300.0,7.6,1016.0
2022-10-18 17:00:00,21.0,64.0,0.0,253.0,3.6,1016.0
2022-10-18 18:00:00,22.0,53.0,0.0,250.0,5.4,1016.0
2022-10-18 19:00:00,23.0,47.0,0.0,340.0,5.4,1015.0
2022-10-18 20:00:00,20.0,83.0,0.0,300.0,5.4,1015.0
2022-10-18 21:00:00,20.0,83.0,0.0,290.0,11.2,1015.0
2022-10-18 22:00:00,21.0,69.0,0.0,310.0,7.6,1015.0
